SMILES,P(Act),Unnamed: 2
CN(C)CCC(c1ccc2ccccc2c1)n1ncnn1,6.578396073,
CC(C)CN(C(=O)c1ccc(F)cc1Cl)[C@H]1CCNC1,6.580044252,
CC1CNCC(=O)N(c2ccc(Cl)c(Cl)c2)C1,6.585026652,
CC(=O)c1cccc(NC(=O)NCCC[C@H]2C[C@H](Cc3ccc(F)cc3)CCN2C)c1,6.590066877,
CNc1ccc(-c2ccc3c(c2)CNCC3c2ccc(F)cc2)nn1,6.593034249,
CC(C)CN(Cc1cccc(C(F)(F)F)c1)C1CCNCC1,6.59345982,
CNCc1cnc(C)cc1Oc1ccccc1Cl,6.59345982,
CCN(c1ccncc1)n1ccc2ccccc21,6.602059991,
Fc1ccc(Cl)c(Oc2ncccc2C2CCNCC2)c1,6.607303047,
CNCc1cnccc1Oc1ccc(Cl)cc1C,6.609064893,
CC(C)CC(c1ccc(Cl)c(Cl)c1)C1CCCCN1C,6.611721137,
CN1C2CCC1C(C(=O)Oc1ccccc1)C(c1ccc(Cl)cc1)C2,6.61566451,
COc1ccc([C@@H]2C3CCC(C[C@@H]2c2ccc(C)cc2)N3C)cc1,6.626168855,
CN(C)CCC(c1ccc(Cl)c(Cl)c1)n1ncnn1,6.630784143,
CN(C)Cc1ccccc1Sc1ccc(I)cc1CO,6.630784143,
CC(=O)c1cccc(NC(=O)NCCC[C@H]2C[C@H](Cc3ccc(F)cc3)CCN2)c1,6.632644079,
CN(CCc1ccc(F)cc1)CC1CCCN(CCOC(c2ccccc2)c2ccccc2)C1,6.638272164,
CN1[C@H]2CC[C@@H]1[C@@H](C#Cc1ccc([N+](=O)[O-])cc1)[C@@H](c1ccc(Cl)cc1)C2,6.638272164,
CNC[C@H](O)CCN1c2ccccc2N(c2ccccc2C)S1(=O)=O,6.648783655,
CCC(=O)N(Cc1ccc2ccccc2c1)[C@@H]1CCNC1,6.649751982,
OC[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,6.659820376,
CNCC[C@@H](c1ccccc1)n1c(=O)n(-c2ccccc2)c2ccccc21,6.66756154,
COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(C)cc1)N2C,6.66756154,
O=S(=O)(c1ccccc1)c1c[nH]c2cccc(CCN3CCCCCC3)c12,6.668572703,
CN1C[C@H]2CCCC[C@@]2(c2cccc3ccccc23)C1,6.690008071,
COC(=O)[C@H]1C2CCC(C[C@@H]1c1ccc(Br)cc1)N2C,6.690369833,
CNC[C@H]1C[C@@]1(Oc1cccc2ccccc12)c1cccs1,6.692824988,
CCOc1cc(Cl)ccc1OC(c1ccccc1)C1CNCCO1,6.693574972,
CN(CCCN(C)CCc1ccccc1)CCOC(c1ccccc1)c1ccccc1,6.694648631,
CNCC[C@H](c1ccccc1)n1c(=O)n(C2CCCC2)c2ccccc21,6.696803943,
Clc1ccc([C@@]23CCNC[C@@H]2C3)cc1Cl,6.697250711,
N#Cc1ccc2cc(OC[C@H]3CCNC3)ccc2c1,6.698970004,
c1ccc(CN(c2ccc3sccc3c2)C2CCNCC2)cc1,6.699991797,
CNC(=O)c1ccccc1Sc1ccc(C)cc1[N+](=O)[O-],6.718966633,
Oc1ccc(C2(O)c3ccccc3C3=NCCCN32)cc1,6.719080337,
Clc1ccccc1O[C@H]1C[C@@H]2CC[C@H](C1)N2,6.725842151,
CN(C)CC(c1ccc(Cl)cc1)C1(O)CCCCC1,6.73400363,
CC(N(C)C)C1(c2ccc3ccccc3c2)CCCCC1,6.735182177,
CN1C2CCC1[C@@H](C(=O)Nc1ccc(CCNC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)cc1)[C@@H](c1ccc(Cl)cc1)C2,6.744727495,
COC(=O)[C@H]1[C@@H](c2ccc(OC)c(I)c2)C[C@H]2CC[C@H]1N2C,6.744727495,
COc1ccc(O[C@H](CC(C)C)[C@@H]2CCNC2)c(C)n1,6.752026734,
CC(C)CN(Cc1cc(C(F)(F)F)ccc1Cl)C1CCNCC1,6.756961951,
CCN[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,6.769551079,
NCC1CC1(C(=O)N1CCCCC1)c1ccccc1,6.769551079,
CNCC(F)(F)CN1c2ccccc2N(c2ccccc2F)S1(=O)=O,6.779891912,
CNCC[C@H](c1ccccc1)n1c(=O)n(C2CC2)c2ccccc21,6.779891912,
CN(C)[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,6.785156152,
CN1CCN2c3ccccc3Cc3ccccc3C2C1,6.790484985,
Fc1ccc(COc2ccccc2C2CCNCC2)cc1,6.790484985,
COC(=O)C1C(c2ccc(C=C(Br)Br)cc2)CC2CCC1N2C,6.793174124,
CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)CCC3)C[C@H]1CN,6.795880017,
CNCCC(Oc1cccc2ccccc12)c1ccc(Br)cc1,6.795880017,
CCC[C@@H]1CNCCN1c1ccc2[nH]ncc2c1,6.799998135,
Clc1ccc(C23CCN(Cc4cc(-c5ccc6ncnn6c5)ccc42)C3)cc1Cl,6.801342913,
C1=C(Cc2ccccc2)CCN(CCC(c2csc3ccccc23)N2CCCC2)C1,6.803271277,
CNCc1ccccc1Oc1ccc(OC)cc1Cl,6.804100348,
CCN(CC)C(=O)[C@@]1(c2cc3cc(F)ccc3s2)C[C@H]1CN,6.823908741,
COc1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)c(Cl)c3)CC2)nn1,6.830031826,
CN(C)CC1(c2cccc(F)c2)CCCCC1,6.835647144,
CNCCCC1(C)Cc2ccccc2N(c2cccc(C)c2)C1=O,6.835647144,
Cc1cccc(CN(C2CCOCC2)[C@@H]2CCNC2)c1C,6.841637508,
FC(F)Oc1ccc2c(c1)CN1CCC2(c2ccc(Cl)c(Cl)c2)CC1,6.852942329,
CNC[C@@H]1SCc2ccccc2[C@@H]1Oc1ccccc1Cl,6.853871964,
CNC[C@H]1OCc2ccccc2[C@@H]1Oc1ccccc1Cl,6.853871964,
CC(C(=O)c1cccc(F)c1)N1CCCCC1,6.869666232,
CN(C)CC(c1cccc(Cl)c1)C1(O)CCCCC1,6.869666232,
Brc1cc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)cc(-c2ccccc2)c1,6.879426069,
O=c1cccnn1-c1ccc2c(c1)CNCC2c1ccc(Cl)c(Cl)c1,6.881074247,
COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(SC(C)C)cc1)N2C,6.88941029,
OC1([C@H](CN2CCNCC2)c2cccc(OC(F)(F)F)c2)CCCCC1,6.891096872,
COC[C@@]12CNCC[C@]1(c1ccc(C(F)(F)F)c(Cl)c1)C2,6.900008766,
CNCC[C@H](c1ccccc1)n1c(=O)sc2ccccc21,6.91721463,
CC1CCCCN1CCc1cccc2[nH]cc(S(=O)(=O)c3ccccc3)c12,6.919012953,
CN(C)OC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1,6.920818754,
CN1C2CCC1[C@@H](C(=O)OCc1cn(CCOC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)nn1)[C@@H](c1ccc(Cl)cc1)C2,6.920818754,
Clc1ccccc1CC(c1cncs1)N1CCNCC1,6.920818754,
CCSc1ccc([C@H]2CC3CCC(N3)[C@H]2C(=O)OC)cc1,6.928117993,
CN(C)[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,6.928117993,
COC(=O)C1C2CCC(CC1c1cccc(I)c1)N2,6.928117993,
CNC[C@@H](O)[C@H](c1ccc(C)cc1)n1ccc2ccccc21,6.931814138,
CN[C@@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,6.931814138,
Cc1ccc(C2CCNCC2)c(Oc2ccc(F)cc2)c1,6.93930216,
CN(C)Cc1cc(OCCF)ccc1Sc1ccc(Br)cc1N,6.943095149,
CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,6.952141273,
CN(CCCc1ccccc1)C1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,6.954677021,
CNC[C@@H](O)[C@H](c1cccc(OC)c1)n1ccc2ccccc21,6.954677021,
CCCC1C2C3CCN2[C@H](C3)C[C@@H]1c1ccc(C)cc1,6.962573502,
CNC(C)C1(c2ccc3ccccc3c2)CCCCC1,6.993533958,
COC[C@@]12CNC[C@H](F)[C@]1(c1ccc(Cl)c(Cl)c1)C2,7.0,
Clc1cccc(CC(c2ccccc2)N2CCNCC2)c1Cl,7.0,
O=c1[nH]c(-c2cccc(=O)n2C[C@@H]2CNCCO[C@H]2c2ccc(Cl)c(F)c2)no1,7.0,
CN(C)[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,7.008773924,
CC1(C)NCC(c2ccc(Cl)c(Cl)c2)c2ccc(-c3ccc(N)nn3)cc21,7.013228266,
CN(C)Cc1cc(OCCF)ccc1Sc1ccc(Cl)cc1N,7.013228266,
COc1ccccc1CC(c1ccccc1F)N1CCNCC1,7.013228266,
CS(=O)(=O)N(Cc1ccccc1Oc1ccccc1)[C@H]1CCNC1,7.017728767,
CCCC(C(=O)c1ccc(-c2ccco2)cc1)N1CCCC1,7.026872146,
COc1cccc(N2c3ccccc3N(CC[C@@H]3CNCCO3)S2(=O)=O)c1,7.026872146,
Fc1ccc(C(Cc2ccccc2Cl)N2CCNCC2)cc1,7.026872146,
O=C(c1ccccc1)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,7.026872146,
COc1ccccc1C[C@@](O)(c1ccccc1)[C@@H]1CNCCO1,7.026872146,
CC(C)N[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,7.033858267,
CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2ccc(Cl)cc21,7.036212173,
CC(C)CN(Cc1ccccc1)C1CCNCC1,7.040958608,
CNCCC(c1ccccc1)c1c[nH]c2ccccc12,7.050609993,
N#Cc1cccc(-c2ccc3c(c2)CNCC3c2ccc(Cl)c(Cl)c2)c1,7.065501549,
CNCC1(c2ccc(Cl)c(Cl)c2)CCCCC1,7.070581074,
CNC[C@@H](O)[C@H](c1ccc(F)cc1)n1ccc2ccccc21,7.075720714,
Cc1ccc(C(Oc2cccc(Cl)c2Cl)C2CCNCC2)cn1,7.077447533,
CNCc1cnc(C)cc1Oc1ccc(Cl)cc1OC,7.080921908,
Clc1cccc(Cl)c1CC(c1ccccc1)N1CCNCC1,7.086186148,
Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,7.094743951,
CN(C)CC1C2CCC(C2)C1c1ccc2ccccc2c1,7.107905397,
Cc1ccccc1O[C@H]1c2ccccc2C[C@@]1(O)CN,7.113509275,
CCN(CC)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,7.119186408,
OC1(C(CN2CCNCC2)c2cccc(C(F)(F)F)c2)CCCCC1,7.119186408,
CN1CCCCC(c2ccc(Cl)c(Cl)c2)C1,7.13076828,
Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl,7.135380161,
CN1Cc2cc(-c3cncnc3)ccc2C(c2cc3ccccc3s2)C1,7.13667714,
CNC[C@@H](O)[C@H](c1cccc(F)c1)N1c2ccccc2CC1C,7.142667504,
CNC[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,7.142667504,
CN[C@H]1C[C@H](Oc2ccccc2C)c2ccccc21,7.142667504,
CCCC1(c2ccc3[nH]ccc3c2)CCNC1,7.148741651,
FC(F)(F)c1nnc2ccc(-c3ccc4c(c3)CN3CCC4(c4ccc(Cl)cc4)C3)cn12,7.151810883,
COCC(c1ccc(F)c(Cl)c1)C1CCNCC1,7.15490196,
CNCCC(c1ccc(Cl)c(Cl)c1)n1ncnn1,7.161150909,
Cc1c(F)cccc1C(=O)N(CC(C)C)[C@H]1CCNC1,7.161150909,
CN(C)C[C@H]1C2CCC(C2)[C@@H]1c1ccc2ccccc2c1,7.171769885,
CN(C)Cc1ccccc1Oc1cccc(Cl)c1,7.180456064,
Clc1ccc(C2CC=CCNC2)cc1Cl,7.180456064,
Fc1cccc(F)c1O[C@@H](Cc1ccccc1)[C@@H]1CNCCO1,7.180456064,
Clc1ccc([C@]23CCNC[C@@]2(COCC2CC2)C3)cc1Cl,7.184953824,
CNC[C@H]1OCc2ccccc2[C@@H]1Oc1ccccc1C,7.187086643,
Clc1ccc([C@]23CCNCC2(Cn2ccc4ccccc42)C3)cc1Cl,7.199970641,
CNCc1cc(C(N)=O)ccc1Oc1ccc(Cl)cc1OC,7.207608311,
CN1C[C@@H]2CCC[C@]2(c2ccc(Cl)c(Cl)c2)C1,7.223698435,
CSc1ccccc1Oc1cc(C)ncc1CN(C)C,7.236572006,
CN(C)Cc1cc(OCCO)ccc1Sc1ccc(F)cc1N,7.251811973,
CNC[C@@H](O)[C@H](c1ccccc1)n1c(=O)n(C(C)(C)C)c2ccccc21,7.251811973,
Clc1cccc(CC(c2ccccc2)N2CCNCC2)c1,7.26760624,
CCCC(=O)NCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,7.277777536,
CN1Cc2ccccc2C(c2cccc3sccc23)C1,7.283996656,
CNCCCC1Cc2cc(F)ccc2N(c2ccccc2F)S1(=O)=O,7.283996656,
OC1(c2ccccc2)c2ccccc2C2=NCCN21,7.289036881,
CC1(C)NCC(c2ccc(Cl)c(Cl)c2)c2ccc(-c3ccc4ncnn4c3)cc21,7.292429824,
CN1Cc2cc(N3CCOCC3)ccc2C(c2ccc3sccc3c2)C1,7.298432015,
CC(C)(C)CCC1(C(=O)c2cnc(N)c(Cl)c2)CCNC1,7.299988938,
COC[C@@]12CNC[C@@H](F)[C@]1(c1ccc(Cl)c(Cl)c1)C2,7.299988938,
COC[C@@]12CN[C@@H](C)C[C@]1(c1ccc(Cl)c(Cl)c1)C2,7.299988938,
c1ccc(CCN(c2ccc3[nH]ccc3c2)C2CCNCC2)cc1,7.299988938,
CC(C)CN(C(=O)c1ccc(Cl)c(Cl)c1)[C@H]1CCNC1,7.301029996,
CCOC(=O)N(Cc1ccccc1C(C)C)[C@H]1CCNC1,7.30980392,
CCOc1ccccc1O[C@@H](c1ccc(CC)cn1)[C@@H]1CNCCO1,7.30980392,
CN(C)C[C@H]1C2CCC(CC2)[C@@H]1c1cccc(Cl)c1,7.32330639,
CCN(CC)C(=O)[C@@]1(c2ccc3sccc3c2)C[C@H]1CN,7.327902142,
CCOC(=O)N(Cc1ccccc1C(F)(F)F)[C@H]1CCNC1,7.337242168,
CNCc1cc(C(N)=O)ccc1Oc1ccc(Cl)cc1C,7.337242168,
CN(C)CCCN1c2ccccc2CCc2ccccc21,7.346787486,
Clc1ccccc1CC(c1nccs1)N1CCNCC1,7.346787486,
c1ccc(CCCNCC2CCCN(CCOC(c3ccccc3)c3ccccc3)C2)cc1,7.351639989,
COc1ccc(C2(O)c3ccccc3C3=NCCCN32)cc1,7.356054087,
CC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1,7.356547324,
CN(C)C[C@H]1C2CCC(CC2)[C@H]1c1ccc(Cl)c(Cl)c1,7.356547324,
CC(C)CN(Cc1cccc(F)c1)C1CCNCC1,7.366531544,
CC(C)c1ccccc1C(=O)N(C1CCC1)[C@H]1CCNC1,7.366531544,
CNCCCC1(C)Cc2cc(Cl)ccc2N(c2ccc(C)cc2)C1=O,7.366531544,
Fc1ccc(C(OCCC2CCN(CC3=Cc4ccccc4CC3)CC2)c2ccc(F)cc2)cc1,7.366531544,
COc1ccc(F)cc1CN(CC(C)C)C1CCNCC1,7.375717904,
Cc1cccc(OC(c2cccnc2)C2CCNCC2)c1C,7.37675071,
CCN(CC)C(=O)[C@@]1(c2ccc(Cl)s2)C[C@H]1CN,7.397940009,
Fc1ccc(C(Cc2ccccc2OC(F)F)N2CCNCC2)cc1,7.397940009,
CCCC1CNCCN1c1ccc2[nH]ncc2c1,7.400007822,
N#Cc1cccn1C[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,7.400007822,
c1cc2cc(N(CC3CCOCC3)C3CCNCC3)ccc2[nH]1,7.400007822,
CC(=O)c1cccc(NC(=O)NCCC[C@H]2C[C@H](Cc3ccccc3)CCN2)c1,7.408935393,
CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1cccc(C)c1C,7.408935393,
c1ccc(CC(c2ccccc2)N2CCNCC2)cc1,7.408935393,
CNCC[C@@H](Oc1cccc2ccccc12)c1cccs1,7.428873723,
CCC(CC)N(C(=O)c1cccc(Cl)c1Cl)[C@H]1CCNC1,7.431798276,
CN(C)Cc1cc(OCCF)ccc1Sc1ccc(F)cc1N,7.431798276,
CCn1c(=O)n([C@@H](c2ccccc2)[C@H](O)CNC)c2cc(F)ccc21,7.435333936,
CNCCC(Oc1cccc2ccccc12)c1ccc(C)cc1,7.443697499,
CN1Cc2ccccc2C(c2cccc3ccoc23)C1,7.449771647,
Brc1ccccc1CC(c1ccccc1)N1CCNCC1,7.455931956,
CNC[C@H]1Cc2ccccc2[C@@H]1Oc1ccccc1C,7.455931956,
Cc1ccnc(C(Oc2cccc(Cl)c2Cl)C2CCNCC2)c1,7.455931956,
c1ccc([C@H](Oc2ccccc2C2CC2)[C@H]2CNCCO2)cc1,7.455931956,
Fc1cc2c(cc1-c1ccc(C(F)(F)F)nn1)CNCC2c1ccc(Cl)c(Cl)c1,7.467245621,
CC(C)C(=O)N(Cc1ccccc1Oc1ccccc1)[C@H]1CCNC1,7.468521083,
CNCC[C@H](c1ccccc1)n1ccc2ccccc21,7.468521083,
Fc1ccccc1COc1ccccc1C1CCNCC1,7.468521083,
CC(C)C(C)[C@]1(c2ccc3ccccc3c2)CC[C@](C)(O)CC1,7.48148606,
CNC[C@@H]1COc2ccccc2[C@@H]1Oc1ccccc1C,7.48148606,
CNCc1cc(C(=O)N(C)C)ccc1Oc1ccc(Cl)cc1Cl,7.48148606,
CCCn1c(=O)n([C@H](CCNC)c2ccccc2)c2ccccc21,7.494850022,
Cc1noc([C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,7.500038134,
N#Cc1ccn(CC23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)c1,7.500038134,
CNC[C@@H]1COc2ccccc2[C@@H]1Oc1ccccc1Cl,7.508638306,
Clc1cccc(Oc2ccccc2C2CCNCC2)c1,7.508638306,
COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(Br)cc1)N2C,7.519993057,
O=C(OCCCF)C1C2CCC(CC1c1cccc(/C=C\Br)c1)N2,7.519993057,
CC(C)CC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,7.522878745,
CNCC1(O)Cc2ccccc2C1Cc1ccccc1C,7.522878745,
COc1ccccc1CC(c1cccc(F)c1)N1CCNCC1,7.522878745,
O=C(c1ccccc1C(F)(F)F)N(CC1CC1)[C@H]1CCNC1,7.522878745,
COC(=O)C1C2CC[C@H](C[C@@H]1c1ccc(Cl)cc1)N2C,7.530177984,
CNCCCC1Cc2ccccc2N(c2ccccc2F)S1(=O)=O,7.537602002,
CNCCCN1Cc2ccccc2N(c2ccccc2F)S1(=O)=O,7.537602002,
CNCCCC1Cc2ccccc2N(c2c(F)cccc2F)S1(=O)=O,7.54515514,
CCC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1,7.552841969,
NC[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,7.552841969,
O=C(OCC[18F])C1C2CCC(CC1c1ccc(/C=C\I)cc1)N2,7.552841969,
O=C(c1ccccc1C(F)(F)F)N(c1ccccc1)[C@H]1CCNC1,7.552841969,
OC1(C(CN2CCNCC2)c2cccc(Cl)c2)CCCCC1,7.552841969,
CCOc1ccccc1O[C@@H](c1ncccc1C)[C@@H]1CNCCO1,7.568636236,
CCc1ccccc1Oc1cc(C)ncc1CN(C)C,7.568636236,
CNC[C@H]1OCc2ccccc2[C@H]1Oc1cccc(C)c1C,7.568636236,
c1ccc(CC2(c3ccc4cc[nH]c4c3)CCNC2)cc1,7.574031268,
CCc1cc(Cl)ccc1Oc1cc(C)ncc1CN(C)C,7.585026652,
COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(-c3ccsc3)cc1)N2C,7.585026652,
COc1cc(Cl)ccc1Oc1cc(C)ncc1CN(C)C,7.585026652,
NCC[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,7.585026652,
Cc1cc(C(F)(F)F)nn1C[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,7.599980365,
N#Cc1ccn(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,7.599980365,
CCCC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,7.602059991,
Fc1cccc(Cl)c1Oc1ncccc1C1CCNCC1,7.602059991,
c1ccc(C(Cc2ccccc2OCC2CC2)N2CCNCC2)cc1,7.602059991,
COc1c(C2CN(C)Cc3ccccc32)ccc2sccc12,7.610833916,
CN1CCN(C[C@H](c2cccc(Cl)c2)C2(O)CCCCC2)CC1,7.613798395,
COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(Br)cc1)N2C,7.614393726,
CC(C)CN(C(=O)c1ccc2ccccc2c1)[C@H]1CCNC1,7.619788758,
Fc1cccc(OC(c2cccnc2)C2CCNCC2)c1F,7.619788758,
O=C(c1cccc(Cl)c1Cl)N(CCC1CC1)[C@H]1CCNC1,7.619788758,
O=C(c1ccccc1C(F)(F)F)N(CC1CCCC1)[C@H]1CCNC1,7.619788758,
CNC[C@@H]1CCc2ccccc2[C@@H]1Oc1ccccc1C,7.628932138,
NC(=O)c1ccc(-c2cc3c(cc2F)C(c2ccc(Cl)c(Cl)c2)CNC3)cc1,7.632644079,
CNC[C@@H](O)[C@H](c1ccccc1)N(C)c1ccc(Cl)cc1,7.638272164,
Cc1ccc([C@H]2C[C@H]3CCC4C2[C@@](O)(c2ccc(Cl)cc2)CN43)cc1,7.638272164,
c1ccc(Oc2ccccc2OC(c2cccnc2)C2CCNCC2)cc1,7.638272164,
COC(=O)C1C(c2ccc(Cl)cc2)CC2CCC1N2C,7.645891561,
CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2cc(F)ccc21,7.657577319,
CC(C)CN(C(=O)c1cccc(Cl)c1Cl)[C@H]1CCNC1,7.677780705,
CNCCCC1Cc2ccccc2N(c2ccc(Cl)cc2)C1=O,7.677780705,
Fc1ccc(Oc2ccccc2C2CCNCC2)cc1,7.677780705,
CN(C)Cc1ccccc1Oc1ccc(I)cc1CO,7.698970004,
CNC[C@@H](CCN1c2ccccc2N(c2ccccc2)S1(=O)=O)OC,7.698970004,
CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2ccc(F)cc21,7.698970004,
Fc1cccc(F)c1O[C@@H](C1=CCCC1)[C@@H]1CNCCO1,7.698970004,
NC[C@@H]1C[C@@]1(C(=O)C1NCc2ccccc21)c1ccc2c(c1)OCO2,7.698970004,
COC(=O)C1C2CCC(CC1c1ccc(/C=C\I)cc1)N2,7.709965389,
CCOC(=O)c1cc2cc(C3(Cc4ccccc4)CCNC3)ccc2[nH]1,7.721246399,
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,7.721246399,
Cc1ccc(C2CN(C)Cc3c(C)cccc32)cc1,7.721246399,
Clc1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)c1,7.721246399,
Fc1cccc(F)c1O[C@@H](c1nccs1)[C@@H]1CNCCO1,7.721246399,
O=C(c1ccccc1Cl)N(CC1CCC1)[C@H]1CCNC1,7.721246399,
CNC[C@@H](O)CCN1c2ccccc2N(c2ccc(F)cc2F)S1(=O)=O,7.732828272,
CC(C)c1ccccc1C(=O)N(CC1CCCC1)[C@H]1CCNC1,7.744727495,
CCC[C@@]1(O)CN2C3CC[C@@H]2C[C@H](c2ccc(C)cc2)C31,7.744727495,
N#Cc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,7.744727495,
O=C(c1ccccc1C1CCCC1)N(CC1CCC1)[C@H]1CCNC1,7.744727495,
C=CCN(C(=O)[C@@]1(c2cccs2)C[C@H]1CN)C1CC1,7.769551079,
CCC1(CCCNC)Cc2ccccc2N(c2ccc(C)cc2)C1=O,7.769551079,
CN(C)CC1(c2ccc(Cl)c(Cl)c2)CCCC(O)C1,7.769551079,
CNC[C@@H](O)[C@H](c1cccc(F)c1)N1CC(C)(C)c2ccc(F)cc21,7.769551079,
CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccccc1OC,7.769551079,
CNCc1cc(C(=O)N(C)C)ccc1Oc1ccc(Cl)cc1C,7.769551079,
CNCc1cc(N2CCCS2(=O)=O)ccc1Oc1ccc(Cl)cc1Cl,7.769551079,
CCCOC[C@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1,7.794238234,
CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccc(CCC(=O)O)cc1,7.795880017,
CCOc1ccccc1CC(c1ccccc1)N1CCNCC1,7.795880017,
COc1cc(Cl)ccc1O[C@@H](c1cccc(C)c1)[C@@H]1CNCCO1,7.795880017,
Fc1ccc(O[C@@H](c2ccccc2)[C@@H]2CNCCO2)c(F)c1,7.795880017,
CC(=O)[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,7.799970733,
CCOC[C@H]1[C@@H]2CN(C)C[C@]12c1ccc(Cl)c(Cl)c1,7.799970733,
c1ccc(CN(c2ccc3[nH]ncc3c2)C2CCNCC2)cc1,7.799970733,
CCOc1ccccc1C[C@H](c1ccccc1)N1CCNCC1,7.809668302,
COC[C@H](c1ccc(Cl)c(Cl)c1)C1CCNCC1,7.823908741,
CNCC[C@@H](c1ccc(Cl)c(Cl)c1)n1nnc(-n2nccn2)n1,7.832682665,
C=CCN(CC)C(=O)C1(c2ccccc2)CC1CN,7.853871964,
CN1[C@H]2CC[C@@H]1[C@@H](C#Cc1ccccc1)[C@@H](c1ccc(Cl)cc1)C2,7.853871964,
COCC(c1ccc(Cl)c(Cl)c1)C1CCNCC1,7.853871964,
COc1ccc(Sc2ccccc2N)c(CN(C)C)c1,7.853871964,
Cc1ccc2c(c1)CN(C)CC2c1ccc(F)c(F)c1,7.853871964,
N#CCCCN(Cc1ccc(F)cc1C(F)(F)F)C1CCNCC1,7.876148359,
N#CCCN(Cc1ccc(F)cc1C(F)(F)F)C1CCNCC1,7.876148359,
C=CCN(Cc1nccs1)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,7.886056648,
CCCN1[C@@H](C)[C@](O)(c2cccc(Cl)c2)OCC1(C)C,7.886056648,
CS(=O)(=O)c1ccc(-c2ccc3c(c2)CNCC3c2ccc(Cl)c(Cl)c2)cc1,7.886056648,
N#Cc1cc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)nc(-c2ccccc2C#N)c1,7.886056648,
O=C(c1ccccc1Oc1ccccc1)N(C1CCC1)[C@H]1CCNC1,7.886056648,
CN1Cc2c(N)cccc2[C@H](c2ccccc2)C1,7.894489815,
CCCC1(C(=O)c2ccc3[nH]ncc3c2)CCCN1,7.89997427,
CCOC[C@@]1(c2ccc(Cl)c(Cl)c2)[C@H]2CCC[C@H]21,7.89997427,
Fc1ccccc1CN(c1ccc2[nH]ccc2c1)C1CCNCC1,7.89997427,
CCCOC(c1ccc2ccccc2c1)C1CNC1,7.920818754,
CNC(=O)[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1,7.920818754,
