SMILES,P(Act)
c1ccc(CCNc2nc3ccccc3c3cn(-c4ccccc4)nc23)cc1,5.296622631
N#C/C(=N\Nc1ccc(S(N)(=O)=O)cc1)c1nc2ccccc2[nH]1,5.300000202
CCOC(=O)c1nc(N)nc2nn(CC(C)(C)C)cc12,5.301029996
CC[C@H](Nc1nc(Cl)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@@H]2C[C@@H]21)C1CC1,5.308918508
O=C(Nc1ncnc2nn(Cc3ccccc3)cc12)c1cccc(Cl)c1,5.30980392
C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21,5.336299075
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NOC)nc(C#Cc4ccc(C)cc4)nc32)[C@H](O)[C@@H]1O,5.337242168
Cn1c(=O)c2c(nc3n2CCCN3CCc2c[nH]c3ccccc23)n(C)c1=O,5.341035157
O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NCc3cccc(Cl)c3)ncnc21,5.344861565
CCNc1nc(C#Cc2ccccc2)nc2c1ncn2C1O[C@H](CO)[C@@H](O)[C@H]1O,5.351639989
CCOC(=O)CCCOc1ccc(/C=C/c2nc3c(c(=O)n(CC)c(=O)n3CC)n2C)cc1OC,5.359759131
Cc1cn2c(NC(=O)C3CCCC3)nc(-c3ccccc3)nc2n1,5.366531544
COc1cc(/C=N/N=C(\S)Cc2ccccc2)c(O)c(OC)c1,5.37675071
CN1C(=O)C2C(c3ccncc3N2C)N(C)C1=O,5.377785977
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)O)cc3)cc2n(C)c1=O,5.380000399
CCCSc1nc(NC(C)=O)cc(OCc2ccccc2Cl)n1,5.382056565
COC(=O)c1cnn(-c2nc(NC(C3CC3)C3CC3)c3ncn([C@H]4[C@H](O)[C@H](O)[C@@H]5C[C@@H]54)c3n2)c1,5.386158178
CC(C)n1cnc2c(N)ncnc21,5.387216143
Cc1cn2c(NC3CCCC3)nc(-c3ccccc3)nc2n1,5.387216143
O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(N[C@@H]3C[C@H]4CC[C@H]3C4)nc(Cl)nc21,5.389339837
CCNc1nc(-n2cc(-c3ccc(OC)cc3)cn2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.397940009
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(NC)nc32)[C@H](O)[C@]1(C)O,5.397940009
C[C@@H](Oc1ccc(Cl)cc1)C(=O)Nc1nc(-c2ccccc2)n[nH]1,5.397940009
Nc1ncnc2c1nc(Br)n2CC(O)CO,5.397940009
O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NCc3cccc(I)c3)nc(F)nc21,5.397940009
Cc1ccc2[nH]c3nc(SCC(=O)Nc4ncc(C)s4)nnc3c2c1,5.400000186
CONc1nc(C#Cc2ccc(F)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.402304814
O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NC3CCCCCC3)nc(Cl)nc21,5.40560745
Cc1ccccc1CNc1nc(Cl)nc2c1ncn2[C@@H]1S[C@H](C(=O)NCC2CC2)[C@@H](O)[C@H]1O,5.410050399
Nc1nc(-c2cccc([N+](=O)[O-])c2)nc2sc(CN3CCC(F)CC3)cc12,5.424812155
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(c5ccc(OC)cc5)CC4)cc3)[nH]c2c1=O,5.42945706
CCOC(=O)COc1ccc(-c2cc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1OC,5.430000268
CCC(CC)Nc1nc(Cl)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@@H]2C[C@@H]21,5.431798276
CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(C)c4)nc(Cl)nc31)[C@H](O)[C@@H]2O,5.431798276
CCNc1ncc(C(=O)O)c2nc(-c3ccco3)nn12,5.434152181
O[C@@H]1CO[C@@H](n2cnc3c(NCc4cccc(Cl)c4)nc(Cl)nc32)[C@@H]1O,5.440093375
c1coc(-c2nc3[nH]cnc3cc2-c2ccncn2)c1,5.443094731
Cc1ccc(-c2n[nH]c(NC(=O)COc3ccccc3)n2)cc1,5.443697499
O=C(Nc1cccc(Cl)c1)Nc1nc2nn(CCc3cc(Br)c(Br)cc3Br)cc2c2nc(-c3ccco3)nn12,5.443697499
COc1ccc(Nc2nc3c(Cl)ncnc3s2)cc1,5.447331784
O=C(NCc1ccccc1)c1cnc2nc(Br)ccc2c1O,5.450628848
CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#CCCCCC(=O)OC)nc31)[C@H](O)[C@@H]2O,5.450996738
O=C(COc1ccc2[nH]c(=O)c(-c3nccs3)c(CCc3ccccc3)c2c1)NCc1ccccc1,5.454816632
O=C(O)[C@H]1CC[C@H](OC2CCN(c3ccc(-c4nc5cc(Cl)ccc5[nH]4)cn3)CC2)CC1,5.455931956
Nc1nc(-c2cnn(CCC3CCCCC3)c2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.46470588
O[C@@H]1CO[C@@H](n2cnc3c(NCc4cccc(Cl)c4)ncnc32)[C@@H]1O,5.467245621
CC(=O)Nc1cc(-c2ccc3c(c2)OCO3)nc(-c2ccc3c(c2)OCO3)n1,5.475603878
CC(C)n1cc2c(Cl)nc(N)nc2n1,5.48148606
CCCCc1nc2[nH]cnc2c2nc(-c3ccc(Br)cc3)nn12,5.48148606
CCCNc1nc(-n2cc(-c3ccc(OC)cc3)cn2)nc2c1ncn2C1O[C@H](CO)[C@@H](O)[C@H]1O,5.48148606
CCOCCn1c(NC(=O)c2cccc(C#N)c2)nc2cc(C(=O)N3CCOCC3)cnc21,5.48148606
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#CCCCCc4cn(C56CC7CC(CC(C7)C5)C6)nn4)nc31)[C@H](O)[C@@H]2O,5.484126156
Cn1c(=O)c2c(nc3n2CCN3C2CCC(O)CC2)n(C)c1=O,5.485452247
Cn1cc2c(nc(NC(C)(C)C(C)(C)C)n3nc(-c4ccco4)nc23)n1,5.490797478
CC(=O)Nc1nc(-c2ccccc2)nc2nc(-c3ccccc3)cn12,5.494850022
